Route ID;Step ID;Town A;Town B;Distance;Driver name
127092;7;VIUZ EN SALLAZ;BONNE;6.832;Sergey SIMON
261731;35;FOSSIEUX;LANEUVEVILLE EN SAULNOIS;8.573;Alina WILSON
220685;11;BREUCHOTTE;FROIDECONCHE;3.172;Ekaterina PETROV
148164;19;LA TACHE;CELLETTES;16.902;Christine SZABÓ
152431;1;ST JULIEN BEYCHEVELLE;ST SAUVEUR;7.637;Oksana MEYER
203255;11;MANCENANS LIZERNE;LES FINS;22.847;Brigitte NOVIKOVA
55953;2;ST FELIX DE PALLIERES;LA CADIERE ET CAMBO;11.698;Brigitte KUZNETSOVA
2149;16;BOISSET ET GAUJAC;ST BAUZILLE DE PUTOIS;27.005;Andrey PEREIRA
292874;37;CHATELAILLON PLAGE;ST GEORGES D OLERON;21.474;Oksana RAMOS
286750;10;ST JEAN LE VIEUX;AMBRONAY;3.288;Juan TÓTH
139218;16;LAVILLATTE;VENTALON EN CEVENNES;49.993;Sergey MARTIN
281807;19;RIBEAUVILLE;TUPIGNY;7.357;Tomasz MEIER
183834;23;ORVAL SUR SIENNE;CHANTELOUP;12.976;Robert KUZNETSOVA
8393;6;ST MARCEL LES ANNONAY;PERIGNEUX;41.932;Juan EVANS
25203;11;LE SEURE;ST PIERRE DE JUILLERS;17.207;Vladimir HANSEN
90474;2;PEROLS;CEYRAS;40.801;Andrey SHEVCHENKO
47294;3;CARLY;CREMAREST;7.466;Vladimir RAMOS
67350;22;DEMIGNY;BLETTERANS;48.588;Robert KOVALENKO
277980;30;ST DIZANT DU BOIS;CONSAC;2.42;Andrey BAUER
133086;8;HAULME;AUBRIVES;25.701;Michel LOPEZ
144933;22;PORNICHET;NOIRMOUTIER EN L ILE;28.384;Serhei FERNANDEZ
264738;3;CHATEAU SALINS;LEINTREY;28.134;Richard JENSEN
135998;26;LA COTE ST ANDRE;EYDOCHE;8.647;Daniel PETROVA
283174;18;EMERINGES;VISSAC AUTEYRAC;146.923;Andreas KUZNETSOVA
83388;3;SAINS MORAINVILLERS;GUERBIGNY;19.669;Mario SANCHEZ
229709;16;VITOT;EPAIGNES;33.584;Sergey KOVÁCS
264747;19;MONPARDIAC;SEREZIN DE LA TOUR;466.571;Christian SCHNEIDER
191502;20;LANS;EPERVANS;3.114;Laura PETROV
201294;34;MONTILS;BERNEUIL;6.724;Elena NOWAK
103902;10;ANGLEFORT;ARVIERE EN VALROMEY;4.687;Robert RUIZ
62387;2;BREVILLE LES MONTS;SANNERVILLE;5.832;Serhei FERRARI
184380;16;COUDEHARD;ST DENIS D AUGERONS;25.56;Tatiana THOMAS
195873;10;TILLAC;ST MARTIN;9.397;Olga SMITH
225439;14;EXCENEVEX;ETAUX;32.227;Valentina POPOVA
89454;28;CHENAILLER MASCHEIX;BASSIGNAC LE BAS;5.28;Lyubov FERNANDEZ
148309;8;CAUDROT;MAZIERES NARESSE;67.981;Christian ANDERSSON
76544;1;NOUSSEVILLER LES BITCHE;SARRAGACHIES;828.93;Manfred KLEIN
102915;16;SENAS;ORGON;6.426;Tatiana GOMEZ
263529;22;ST YTHAIRE;ST GENGOUX LE NATIONAL;6.864;Valentyna ALVAREZ
297785;12;CONCEVREUX;PAARS;14.495;Andreas MORENO
132496;22;BURLIONCOURT;LUCY;11.51;Andreas KUZNETSOVA
101285;28;LUSSAT;ST GEORGES NIGREMONT;39.225;Elisabeth FERREIRA
29603;7;TILLOY ET BELLAY;HEILTZ LE MAURUPT;29.482;Yvan HUBER
147633;21;SACIERGES ST MARTIN;BUSSIERE DUNOISE;41.025;Sandra SZABÓ
229614;1;ETSAUT;CETTE EYGUN;5.459;Mária POPOV
116192;16;LA CHAPELLE AUX FILTZMEENS;MEILLAC;4.334;Valentina BROWN
260504;5;SALLERTAINE;SOULLANS;8.312;Christian MEIER
57440;32;ST ROMAIN LE PUY;CHAMBOEUF;14.936;Vasylyi ROMERO
45458;28;FETERNES;JOUGNE;47.854;Klaus ANDERSSON
162065;10;LANEUVEVILLE DERRIERE FOUG;MEREVILLE;27.57;Jose HANSEN
52850;6;MONTFERRIER SUR LEZ;GRABELS;5.955;Nykolai MÜLLER
236191;7;BRIONNE;ST PIERRE LES ELBEUF;26.383;Petra BROWN
48663;12;MARCILLY LES BUXY;BISSEY SOUS CRUCHAUD;7.669;Andreas WOLF
201789;37;ST PAUL;VALDALLIERE;16.162;Tatiana WILSON
72633;30;STE MARIE;RAUCOURT ET FLABA;32.051;Michel BRAUN
172062;22;GONDRECOURT AIX;PIENNES;7.15;Sandra GUTIERREZ
278534;14;ST GERMAIN SUR MEUSE;RIGNY LA SALLE;2.296;Tatyana HOFFMANN
211100;12;MONTMERREI;DAMIGNY;20.227;Mario FERNANDEZ
125236;20;MONTREUIL POULAY;LE HOUSSEAU BRETIGNOLLES;9.458;Jose HUBER
33394;4;CONCARNEAU;LA FORET FOUESNANT;5.278;Aleksandra SIMON
106006;3;DREFFEAC;BOUVRON;14.857;Maria GOMEZ
96711;38;ENTRECASTEAUX;AIGUINES;24.819;Lyubov KOCH
214606;21;MONT DOL;LE VIVIER SUR MER;3.408;Sergey DIAZ
282295;16;FRENICHES;MESNIL ST NICAISE;13.23;Richard COSTA
299200;11;CORBARA;CROCICCHIA;40.321;David GOMEZ
19247;13;LE CUING;AVEZAC PRAT LAHITTE;24.261;Marta COSTA
147271;32;ST CYR EN TALMONDAIS;ST BENOIST SUR MER;3.736;Nadezhda ROBERTS
57134;4;L AIGUILLON SUR VIE;LANDEVIEILLE;4.26;Maksim COSTA
192538;5;FAMPOUX;CROISILLES;11.289;Christine BONDARENKO
39240;14;OUTREMECOURT;BRECHAINVILLE;21.45;Richard SZABÓ
295679;23;OULLES;LE BOURG D OISANS;9.073;Robert SMIRNOV
48320;9;MOUTIER MALCARD;JALESCHES;14.143;Elisabeth SMIRNOVA
42042;13;MOUGINS;CARBUCCIA;235.275;Aleksandr PETROVA
62612;8;BETHONCOURT;MORNAY;217.137;Antonio KUZNETSOVA
12350;13;ESNANDES;DOMPIERRE SUR MER;7.983;Jan NOWAK
17058;12;PECY;SENLISSE;81.207;Rosa MEIER
44067;9;LAMBESC;PELISSANNE;8.199;Christine JONES
201651;4;REMOIVILLE;MERLES SUR LOISON;8.595;Angela GOMEZ
125372;21;MAZEROLLES;CHAILLAC SUR VIENNE;30.788;Werner IVANOVA
266296;10;MONTLUCON;VAUX;9.444;Klaus COSTA
59944;1;GAILLAGOS;LAU BALAGNAS;7.612;Anton WILSON
128785;7;LE PETIT QUEVILLY;VROCOURT;61.328;Marie SILVA
146624;25;LONGNES;TASSILLE;3.865;Aleksandr WOLF
280476;8;ST JACQUES;CHAUDON NORANTE;4.619;Karin MEIER
116921;1;ERCKARTSWILLER;ARMENTIERES SUR OURCQ;291.534;Vladymyr THOMAS
221646;18;TALLUD STE GEMME;LA GAUBRETIERE;29.62;Alexander SHEVCHENKO
119830;2;MIEUSSY;MARIGNIER;6.385;Tatiana ALVAREZ
90025;19;REMILLY;HESSE;60.137;Laura BECKER
55229;17;LAUWIN PLANQUE;HARNES;11.116;Mária IVANOV
16899;18;MARENNES HIERS BROUAGE;CHATELAILLON PLAGE;26.393;Dmitriy NOWAK
256902;20;ECHIROLLES;LA MOTTE D AVEILLANS;21.565;Roman MARIN
269394;23;BANIZE;LAURIERE;41.435;Marta VASILEVA
39669;3;NEVACHE;LA SALLE LES ALPES;10.516;Anne SCHULZ
23069;16;ST MITRE LES REMPARTS;ISTRES;11.794;Marina KOVALENKO
151511;15;AUDES;CHAZEMAIS;4.208;Olga NOVIKOVA
271154;5;STE COLOMBE;NOSSAGE ET BENEVENT;7.246;Patrick MEYER
151715;9;LE LOREUR;ST SAUVEUR LA POMMERAYE;2.863;Anna BAUER
31369;11;DENAZE;LA CHAPELLE MOULIERE;174.405;Jean BECKER
185280;1;AUREILHAN;BEYREN LES SIERCK;816.098;Jose HERNANDEZ
191836;12;MELAY;CUBLIZE;34.811;Barbara MEYER
208890;20;ST REMY DE SILLE;GREZ EN BOUERE;47.431;Marina SMIRNOVA
218654;13;ST VIGOR;BOURTH;48.029;Karin RUSSO
182495;20;LA GACILLY;ST GRAVE;12.005;Wolfgang MOROZOVA
154059;11;MACONCOURT;LE MONTSAUGEONNAIS;91.469;Robert BROWN
170665;16;MONTPEYROUX;GLAINE MONTAIGUT;19.992;Aleksandr MORENO
265299;17;ORCAY;QUINCY;19.667;Anna SCHMID
32402;20;VELLERON;VERQUIERES;16.238;Igor KOVALENKO
273426;23;BERDOUES;MIRANDE;5.265;Vera SHEVCHENKO
48617;31;LES EDUTS;VINAX;4.141;John ALVAREZ
132326;14;HORNOY LE BOURG;LA CHAPELLE SOUS POIX;10.355;Barbara NAGY
187169;27;MAYRES SAVEL;PRUNIERES;3.81;Laura KLEIN
37556;4;CHAMBOEUF;OULLINS;40.634;Andrea RODRIGUEZ
109314;6;PONTS;PONTAUBAULT;9.755;Jean JOHNSON
157274;19;COUSSAC BONNEVAL;MAUZENS ET MIREMONT;66.291;Lyubov HUBER
45379;7;BERSILLIES;DOMPIERRE SUR HELPE;22.62;Christine SMIRNOVA
192126;16;PAUVRES;QUILLY;6.04;Tatyana NOVIKOVA
287465;34;ST SYMPHORIEN D OZON;BEAUVALLON;14.112;Nykolai FERRARI
78582;2;VILLE SUR ILLON;BLEVAINCOURT;38.899;Marina DIAZ
241363;28;COUDURES;DUMES;6.495;Karin SCHÄFER
268410;1;ST SEGAL;LE CROISTY;55.798;Lyubov BONDARENKO
10237;15;ST SULPICE;PREPORCHE;40.757;Natalya RICHTER
87498;25;DOMPIERRE SUR NIEVRE;ASNAN;23.815;Elena PETROVA
71917;5;HAUCOURT EN CAMBRESIS;FLAVIGNY LE GRAND ET BEAURAIN;34.115;Mariya JONES
189945;3;PLEVEN;CHERENCE LE HERON;89.201;Aleksandr SOKOLOVA
38231;25;MESPLEDE;LACADEE;3.627;Sergey PETROVA
101443;16;ST CEOLS;CHAMPVOUX;34.164;Paul MORENO
154299;4;TALAIS;SEMUSSAC;14.983;Marie KUZNETSOV
145384;7;CLELLES EN TRIEVES;ST MARTIN EN VERCORS;25.581;Maksim POPOVA
205765;14;CASTELNAU DE MANDAILLES;AURIAC LAGAST;48.932;Vladimir ROSSI
177428;5;AUTREPPES;HAUTION;3.509;Nikolay KLEIN
299635;22;SAGY;BRUAILLES;5.046;Karin SZABÓ
211808;6;JULLIE;MACON;14.63;Mária JENSEN
242698;8;GAILLAC TOULZA;ROQUETTES;27.305;Mariya HOFFMANN
183382;8;BLAINCOURT LES PRECY;MAYSEL;3.149;Brigitte SIMON
18719;12;VILLERS POL;SEMERIES;33.6;Mikhail MARIN
186782;1;DOMBRAS;LE NEUFOUR;43.835;Peter NIELSEN
95929;36;DAX;ARRAST LARREBIEU;49.236;Giuseppe FERRARI
116741;3;AVAILLES LIMOUZINE;LESSAC;7.136;Lyubov WEBER
149743;6;MONTDORE;MARTINVELLE;9.304;Marina WOLF
121513;18;CAZALS;PENNE;5.467;Antonio THOMAS
199881;22;VEUXHAULLES SUR AUBE;LIGNOL LE CHATEAU;30.452;Oksana WOLF
216121;6;FERRASSIERES;TRESCLEOUX;30.105;Maria TORRES
48804;9;HAUTE AVESNES;HERMAVILLE;3.652;Maria WEBER
2584;9;RETAUD;GRANDJEAN;24.583;Paul NAVARRO
164949;2;LUMBIN;LA TERRASSE;2.762;Elena MORENO
228826;7;JAU DIGNAC ET LOIRAC;VALEYRAC;5.808;Paul WAGNER
295157;11;LA RIVIERE;L ALBENC;4.374;Marie KLEIN
42218;6;MONTGAILLARD DE SALIES;ESCOULIS;9.918;Karin MORENO
99415;21;CHARONVILLE;BLANDAINVILLE;3.83;Denis MEYER
238172;8;LA COTE ST ANDRE;JARDIN;29.936;Michael HOFFMANN
39405;3;ST LAURENT DE CUVES;CULEY LE PATRY;48.625;Ivan HANSEN
16075;17;CREZILLES;CHOLOY MENILLOT;9.881;Nadezhda GOMEZ
123241;18;PUNEROT;PUZIEUX;61.124;Andreas ALVAREZ
54988;27;ST ABRAHAM;NIVILLAC;36.199;Andrei RAMOS
218653;1;TOSSE;SOORTS HOSSEGOR;8.32;Denis POPOVA
279375;4;ST PHILBERT DE GRAND LIEU;ST ETIENNE DE MER MORTE;13.607;Daniel NOWAK
93252;16;BRUYERES SUR OISE;REEZ FOSSE MARTIN;43.956;Aleksey ALVAREZ
18263;13;BEAULIEU SOUS PARTHENAY;MANSAT LA COURRIERE;168.614;Francisco MAGOMEDOV
18555;23;ST CIRGUES;LATOUILLE LENTILLAC;16.647;Angela FERNANDEZ
118889;23;CERISY LA SALLE;BLAINVILLE SUR MER;22.33;Jan WEBER
208739;12;CANAVEILLES;AYGUATEBIA TALAU;3.873;Lyubov HUBER
160186;14;BLANZAY SUR BOUTONNE;DAMPIERRE SUR BOUTONNE;3.647;Anton SOKOLOVA
272;1;HARCY;LE CHATELET SUR SORMONNE;3.186;Peter SIMON
236076;17;THIEZAC;CAYROLS;40.335;Andreas KUZNETSOVA
289025;7;VERRIERES;COUDRAY AU PERCHE;19.066;Maksim NIELSEN
222936;12;PONT L EVEQUE;REUX;2.639;Christine DAVIES
266388;10;AIRE SUR L ADOUR;ARTASSENX;19.419;Barbara KUZNETSOVA
10453;17;BEGANNE;ALLAIRE;6.464;Sergey MARTINEZ
189414;28;TAIZE;ST PRIVE;22.288;Giuseppe IVANOV
140036;28;ST BERTRAND DE COMMINGES;CASTET;75.336;Mária EVANS
231102;5;JAU DIGNAC ET LOIRAC;BARZAN;9.504;Petra SCHÄFER
89096;19;AUXERRE;STE GENEVIEVE DES BOIS;59.006;Sandra NAVARRO
204339;10;PENESTIN;ST NAZAIRE;26.857;Ivan ROSSI
49083;12;LA CHAPELLE GAUTHIER;BEAUMONT LE ROGER;22.719;Andrea JIMENEZ
199375;31;MARCILLY SUR MAULNE;LA CHAPELLE AUX CHOUX;8.875;Olha ROMERO
22827;9;PUCEUL;VAIR SUR LOIRE;40.562;Anastasiya FERNANDEZ
197341;12;BARRAUX;LA BIOLLE;36.322;Christian VARGA
56460;11;MAGNY SUR TILLE;LABERGEMENT FOIGNEY;5.988;Sandra ALVAREZ
85669;10;CHALEZEULE;GENNES;5.024;Thomas JOHANSSON
288532;17;GENOUILLE;PUYREAUX;28.211;Serhei SIMON
144447;29;VENELLES;PEYPIN;24.144;Vera FERREIRA
265654;10;REBREUVE SUR CANCHE;MEZEROLLES;12.255;Christine NOVIKOVA
299063;18;MONT SAXONNEX;BOSSEY;26.971;Christian SOKOLOVA
16421;11;LULLY;SCIEZ;4.132;Vera MORENO
111535;22;MONTIGNY ST BARTHELEMY;SAUVIGNY LE BEUREAL;13.511;Michael MORENO
243277;15;NOE LES MALLETS;DINTEVILLE;19.535;Karin EVANS
211114;16;JUVARDEIL;ECOUFLANT;14.527;Jan SCHÄFER
38214;17;FOZIERES;ST GUILHEM LE DESERT;15.19;Jan PETROVA
123626;6;ST PIERRE DE BAILLEUL;HAVELU;39.313;Juan IVANOV
128251;3;PUISENVAL;MORIENNE;21.557;Manfred FISCHER
294929;28;ST MANVIEU NORREY;MUTRECY;14.752;Josef KARLSSON
160769;25;BEAUMONT SARDOLLES;CHOUGNY;32.303;Andrea THOMAS
180267;32;JAVERDAT;ST VICTURNIEN;9.621;Aleksandr TAYLOR
268174;12;MACAYE;MENDIONDE;3.527;Natalya MARTIN
134062;11;LE HORPS;LA CHAPELLE AU RIBOUL;8.49;Piotr FERRARI
46478;12;ERVAUVILLE;TREILLES EN GATINAIS;23.693;Jose PETROVA
155285;11;CHAULIEU;ST BOMER LES FORGES;20.891;Anton NAGY
258582;6;ECRILLE;ALIEZE;9.918;Ana LOPEZ
112553;18;LACAVE;SENIERGUES;14.051;Thomas SMIRNOVA
152234;11;CHEVAGNES;ST POURCAIN SUR BESBRE;15.483;Irina WAGNER
58622;15;CONFRANCON;ST JULIEN SUR VEYLE;10.767;Dmitriy POPOVA
51934;26;GOURNAY SUR MARNE;ST LEU D ESSERENT;42.639;Alina GUTIERREZ
54919;23;MONTHUCHON;GEFFOSSES;10.721;Christine SCHNEIDER
4664;13;CHENE EN SEMINE;SEYSSEL;10.026;Wolfgang VASILEVA
204762;5;THEDING;COCHEREN;3.194;Vladymyr SANCHEZ
281378;12;ST LAURENT D ONAY;ST MICHEL SUR RHONE;41.761;Juan ALONSO
108714;18;LA ROQUE D ANTHERON;BONNIEUX;12.222;Francesco ROMERO
38664;16;CALUIRE ET CUIRE;SATHONAY VILLAGE;5.46;Maria KOVÁCS
93288;27;VADELAINCOURT;TILLY SUR MEUSE;14.161;Vladymyr SCHULZ
107121;2;TANINGES;VIUZ EN SALLAZ;15.998;Jose GONZALEZ
51243;1;ST JEAN DE MONTS;CHARMAUVILLERS;681.765;Piotr FERRARI
30274;23;CODOGNAN;CADENET;92.99;Olga KARLSSON
295627;41;ST MAURICE NAVACELLES;CODOGNAN;59.552;Daniel SOKOLOVA
276571;9;LE PLANTAY;GARNERANS;29.207;Juan JOHNSON
34569;2;ST THIBERY;BRIGNAC;26.178;Michael NAGY
74434;20;ST GENEST D AMBIERE;MARNES;28.972;Piotr JONES
172621;10;ORNIAC;CAILLAC;26.893;Peter BAUER
145254;7;CELLE;ST LAURENT DES BOIS;49.986;Marie JIMENEZ
214709;2;HOUEILLES;SAUMEJAN;6.755;Christine PAVLOVA
13818;3;CHARIEZ;ETRELLES ET LA MONTBLEUSE;23.33;Sergey POPOVA
18470;7;SEVRAI;MONTMERREI;15.829;Serhei GOMEZ
2040;8;LUCHAPT;MOUSSAC;12.102;Darya HERNANDEZ
273443;2;VUE;LA BERNERIE EN RETZ;15.663;Evgeniy WAGNER
286594;6;CHAUVONCOURT;FREMEREVILLE SOUS LES COTES;15.251;Sergey THOMAS
161948;22;GOMMEGNIES;ECUELIN;15.701;Francesco MORENO
46865;4;CONDE SUR SUIPPE;FONTAINE SUR AY;36.904;Valentyna BAUER
65570;15;ST CERNIN DE LABARDE;SOUSSAC;45.373;Werner POPOVA
285934;16;ST SAUVEUR DE MEILHAN;AILLAS;4.831;Ekaterina SANCHEZ
44280;13;VESOUL;FLAGY;7.986;Martin SMITH
279834;6;MANDEVILLE EN BESSIN;TREVIERES;3.841;Brigitte SCHÄFER
108370;5;THOUARS SUR ARIZE;ST CAPRAIS DE LERM;121.419;Alexander BRAUN
109508;21;LAPTE;BEAUX;12.112;Elena ROBERTS
128944;27;PEYRE;CAPBRETON;70.518;Aleksandra FERRARI
233201;27;ST CALAIS DU DESERT;TRANS LA FORET;99.82;Natalya FERRARI
273869;22;CRAMCHABAN;BOUHET;12.258;Andrea ZIMMERMANN
260903;21;DOSNON;VILLIERS HERBISSE;9.621;Juan ROMERO
231753;27;HOUEILLES;SARRAZIET;69.485;Petra MEIER
88911;7;ESPALAIS;BOULOC EN QUERCY;29.983;Serhei RODRIGUEZ
250528;11;CAZEDARNES;CESSENON SUR ORB;3.553;Robert THOMAS
299079;34;ST DENIS LES BOURG;LE PERREON;49.203;Jose SOKOLOVA
264821;6;CLERMONT SUR LAUQUET;BOUISSE;6.937;Ana WILLIAMS
93496;4;AZUR;SOUSTONS;6.03;Thomas KARLSSON
238109;21;APREMONT;GROISSIAT;4.184;Elena ROBERTS
172524;24;LA MADELEINE SUR LOING;ORMOY LA RIVIERE;45.373;Karin BECKER
85724;13;FOUENCAMPS;ORESMAUX;11.656;Vladimir WILSON
260954;13;ESLEY;PASSAVANT LA ROCHERE;21.305;Michel JIMENEZ
83888;29;REAUMUR;CARSAC DE GURSON;209.723;Irina SHEVCHENKO
111055;4;LES ROUSSES;MORBIER;7.736;Monika IVANOV
134384;19;LA GODEFROY;MARCILLY;5.049;Maksim ALONSO
178435;7;FRENEUSE;PONT DE L ARCHE;5.837;Vasylyi NOWAK
75505;1;THEYS;FROGES;7.713;Christian NOVIKOVA
73860;38;LA CHAPELLE JANSON;HUISNES SUR MER;40.894;Yuliya MEYER
118159;16;CHAVANATTE;RETZWILLER;5.442;Vasylyi IVANOVA
156935;2;BOUE;CRUPILLY;9.359;Sandra JOHANSSON
156004;24;MARIGNAC EN DIOIS;NOTRE DAME DE VAULX;37.889;John PAVLOVA
197866;5;LA CHAPELLE BERTRAND;ESSE;96.214;Aleksandra TAYLOR
52835;13;BRENNES;APREY;7.064;Josef BROWN
267104;15;LANCE;BEAUCHENE;29.576;Barbara KUZNETSOVA
249704;9;ECCLES;SOLRE LE CHATEAU;2.977;Vasylyi IVANOV
152894;12;PERIGNY;VILLEROMAIN;3.686;Karin LOPEZ
131690;18;NOALHAT;ST DIER D AUVERGNE;27.621;Francisco SCHMID
283348;4;LANO;CROCICCHIA;14.281;Jan DIAZ
158355;35;POILLY LEZ GIEN;CLEMONT;22.581;Ana VOLKOVA
197233;13;PARZAC;TAPONNAT FLEURIGNAC;16.785;Tatiana SCHNEIDER
173125;8;PROUVAIS;SISSONNE;10.431;Valentina ROBERTS
119741;13;SAIX;ROU MARSON;16.558;Maria TORRES
211903;1;QUINTILLAN;ST JULIEN BEYCHEVELLE;368.114;Patrick COSTA
7100;6;LES METAIRIES;LOUZIGNAC;14.428;Maksim DIAZ
117833;3;PLUMIEUX;COETLOGON;4.611;Tomasz WOLF
163602;23;LE PONT DE BEAUVOISIN;MEYRIEUX TROUET;16.163;Ivan BROWN
200186;15;LABASTIDETTE;MOLANDIER;45.552;Josef SMIRNOV
139700;8;ST QUANTIN DE RANCANNE;MAZEROLLES;2.775;Maksim KLEIN
76406;14;ROTS;ROSEL;2.622;Mária MILLER
102910;21;VAROGNE;BAUDONCOURT;11.983;Paul MARTINEZ
196538;4;CROIX;VILLARS SOUS DAMPJOUX;17.546;Maksim HANSEN
2662;14;LE POET;MONTROND;17.224;Aleksandra GARCIA
241429;1;HENANBIHEN;QUINTENIC;6.072;Aleksandra RUIZ
59855;33;LONGEAULT PLUVAULT;MANTOCHE;31.684;Christine TAYLOR
79537;20;VINAY;ST GERVAIS;7.579;Nadezhda KOVALENKO
176149;5;GARENNES SUR EURE;THOU;183.414;Vasylyi IVANOVA
141129;17;LAMAYOU;CASTERA LOUBIX;2.383;Francisco BECKER
14492;21;BILLIERE;VILLEMBITS;54.447;Elena WOLF
167104;12;BOUJAN SUR LIBRON;CERS;7.044;Francisco WILLIAMS
573;21;ST LOUP D ORDON;ST PIERRE LES NEMOURS;45.271;Peter POPOV
130632;15;QUEVAUVILLERS;BALATRE;58.042;Giuseppe JOHNSON
175819;8;SAURET BESSERVE;BEISSAT;47.362;Anna HANSEN
134725;10;MONTREUIL EN CAUX;ST VICTOR L ABBAYE;3.336;Anna HUBER
299776;27;ST BRICE SUR VIENNE;ST JUNIEN;5.815;Svetlana PEREIRA
11547;10;LABASTIDE DE VIRAC;BARNAS;40.723;Sandra WEBER
170602;12;APPENAI SOUS BELLEME;YEVRES;49.361;Andrei JONES
154783;6;UZAN;BOUILLON;2.513;Tomasz HERNANDEZ
281808;43;LAYE;LA BATIE VIEILLE;11.777;Vladymyr HUBER
38520;16;MADRANGES;LA CHAPELAUDE;120.185;Aleksey ROSSI
220691;32;BARBASTE;REAUP LISSE;7.009;Vladimir KRAVCHENKO
240505;10;DAX;RIVIERE SAAS ET GOURBY;9.106;Lyubov FERREIRA
173923;9;ESPARRON DE VERDON;ORAISON;19.354;Martin RUSSO
222469;15;AUBUSSARGUES;ST CHAPTES;6.298;Igor SHEVCHENKO
30882;3;MOISSY CRAMAYEL;COMBS LA VILLE;3.606;Richard DAVIES
130099;8;EPINAY SOUS SENART;RIS ORANGIS;9.238;Maryia KUZNETSOV
113142;20;LA GIETTAZ;FLUMET;4.584;Elisabeth ALONSO
744;34;FOUSSIGNAC;VAUX ROUILLAC;4.271;Sergey THOMAS
228884;11;VAL DE LOUYRE ET CAUDEAU;JOURNIAC;6.862;Anastasiya TORRES
62275;15;CHAUMERGY;COGNY;116.057;Monika KOCH
55196;18;MORRE;CHARCENNE;27.801;Denis KARLSSON
66095;16;ST MARTIN DE CASTILLON;ST MARTIN LES EAUX;17.914;Klaus NOVIKOVA
108703;8;STE GEMME;VATAN;43.188;Jan MILLER
262595;6;CORME ECLUSE;RIOUX;12.114;Irina FISCHER
236730;19;MONTIGNAC;CASTELVIEL;7.304;Sergey SIMON
187068;42;DOMMARTIN AUX BOIS;ANJOUTEY;68.986;Vladimir SMITH
62253;5;GREZAC;COZES;3.144;Andrei ALVAREZ
153601;16;SAUVETERRE;ST VINCENT D OLARGUES;27.955;Elena VARGA
30515;21;VIERZY;RETHEUIL;20.184;Michel SCHÄFER
110806;9;VOILLANS;VERGRANNE;2.843;Svetlana FISCHER
114807;18;VIVEROLS;ROCHE;20.692;Michel GUTIERREZ
114406;16;ROSBRUCK;FREYMING MERLEBACH;4.278;Christian BAUER
88473;1;CHATELBLANC;CHAUX NEUVE;3.653;Alina MILLER
78964;24;EYCHEIL;MILHAS;26.907;Ana LOPEZ
159269;24;MESCHERS SUR GIRONDE;ST GEORGES DE DIDONNE;4.237;Yvan SMIRNOVA
56637;7;BRUYERES;DOMPIERRE;11.801;Tomasz EVANS
191426;12;ST JULIEN D ARMAGNAC;LUBBON;16.759;Olha SMIRNOV
23504;12;PORTE DES BONNEVAUX;PISIEU;12.391;Karin RODRIGUEZ
271900;2;REAUP LISSE;TALMONT SUR GIRONDE;182.557;Barbara TORRES
243241;12;MONTCEAU ET ECHARNANT;LONGECOURT LES CULETRE;14.086;Francisco BRAUN
160799;23;NOUES DE SIENNE;MONTBRAY;8.394;Paul WAGNER
143186;16;SERZY ET PRIN;HOURGES;3.642;Jean POPOVA
295410;10;ST PRANCHER;VAUDEMONT;11.684;Michael EVANS
136041;21;BEUVRON EN AUGE;OUISTREHAM;18.109;Andrea PETROVA
134827;5;URVAL;LE BUISSON DE CADOUIN;4.611;John PAVLOVA
163181;32;MARSAS;CENON;25.803;Evgeniy SZABÓ
178424;17;TRIZAY;LA GRIPPERIE ST SYMPHORIEN;10.761;Laura SMIRNOVA
284836;14;VILLENEUVE LES SABLONS;BERRY AU BAC;133.856;Vera MEYER
59833;2;LE PRADET;LA VALETTE DU VAR;6.308;Valentyna MAGOMEDOV
33296;12;GORZE;SPONVILLE;11.852;Angela RUSSO
144037;17;GRIGNON;GILLY SUR ISERE;2.918;Aleksandr RODRIGUEZ
172929;16;VRAIVILLE;LES METAIRIES;401.323;Michel ALONSO
119762;4;PIETRA DI VERDE;CANALE DI VERDE;5.632;Sandra POPOV
100704;27;HALLIGNICOURT;CHANGY;20.376;Valentina COSTA
92201;23;VALJOUFFREY;MONTCLAR;57.291;Barbara JOHANSSON
97082;2;ABONDANCE;PERRIGNIER;23.249;Peter NOWAK
93028;9;LAMBERVILLE;ROYVILLE;3.998;Aleksandr FERNANDEZ
75728;13;EYNE;TARGASONNE;11.241;Marie MUÑOZ
35241;7;LE GUE DE VELLUIRE;LA RONDE;11.796;Igor BAUER
68454;15;ST JEAN KERDANIEL;BRINGOLO;3.435;Evgeniy ROBERTS
221627;24;MINVERSHEIM;ALTORF;29.646;Vladymyr SCHNEIDER
7700;38;THENESOL;PRAZ SUR ARLY;19.365;Denis ROMERO
221261;6;PEYRELEAU;ST GEORGES DE LUZENCON;21.903;Giuseppe PEREIRA
278691;13;VINCY REUIL ET MAGNY;AIZY JOUY;49.215;Roman NIELSEN
170611;22;FRANXAULT;CLUX VILLENEUVE;11.721;Aleksandr WEBER
89806;23;COUY;NOHANT EN GOUT;18.853;Christian ANDERSSON
269918;14;MARPIRE;ST JEAN SUR VILAINE;3.031;Giuseppe RUIZ
57162;10;TENDRON;MORNAY BERRY;8.899;Mikhail SCHMIDT
53060;4;ORNON;VILLARD REYMOND;3.584;Andreas NIELSEN
166330;1;FRASNE;CENSEAU;6.508;Brigitte SCHÄFER
